pixel;Longitude;Latitude
313;7.92743035064623;56.8637888900249
314;8.02721187220652;56.8637888900249
315;8.12699339376681;56.8637888900249
316;8.2267749153271;56.8637888900249
317;-7.73826853431919;56.7639931660104
318;-7.6384870127589;56.7639931660104
319;-6.64067179715601;56.7639931660104
320;-6.34132723247514;56.7639931660104
321;-6.14176418935456;56.7639931660104
322;-6.04198266779427;56.7639931660104
323;6.23114448412131;56.7639931660104
324;6.3309260056816;56.7639931660104
325;6.43070752724189;56.7639931660104
326;6.53048904880218;56.7639931660104
327;6.63027057036247;56.7639931660104
328;6.73005209192275;56.7639931660104
329;6.82983361348305;56.7639931660104
330;6.92961513504334;56.7639931660104
331;7.02939665660362;56.7639931660104
332;7.12917817816391;56.7639931660104
333;7.2289596997242;56.7639931660104
334;7.32874122128449;56.7639931660104
335;7.42852274284478;56.7639931660104
336;7.52830426440507;56.7639931660104
337;7.62808578596536;56.7639931660104
338;7.72786730752565;56.7639931660104
339;7.82764882908594;56.7639931660104
340;7.92743035064623;56.7639931660104
341;8.02721187220652;56.7639931660104
342;8.12699339376681;56.7639931660104
343;8.2267749153271;56.7639931660104
344;-6.54089027559572;56.6641974419958
345;-6.24154571091485;56.6641974419958
346;-2.35006637006357;56.6641974419958
347;-1.95094028382241;56.6641974419958
348;4.13573253135523;56.6641974419958
349;4.23551405291552;56.6641974419958
350;4.33529557447581;56.6641974419958
351;5.53267383319928;56.6641974419958
352;6.13136296256102;56.6641974419958
353;6.23114448412131;56.6641974419958
354;6.3309260056816;56.6641974419958
355;6.43070752724189;56.6641974419958
356;6.53048904880218;56.6641974419958
357;6.63027057036247;56.6641974419958
358;6.73005209192275;56.6641974419958
359;6.82983361348305;56.6641974419958
360;6.92961513504334;56.6641974419958
361;7.02939665660362;56.6641974419958
362;7.12917817816391;56.6641974419958
363;7.2289596997242;56.6641974419958
364;7.32874122128449;56.6641974419958
365;7.42852274284478;56.6641974419958
366;7.52830426440507;56.6641974419958
367;7.62808578596536;56.6641974419958
368;7.72786730752565;56.6641974419958
369;7.82764882908594;56.6641974419958
370;7.92743035064623;56.6641974419958
371;8.02721187220652;56.6641974419958
372;8.12699339376681;56.6641974419958
373;-7.03979788339717;56.5644017179812
374;-6.94001636183688;56.5644017179812
375;-6.84023484027659;56.5644017179812
376;-6.7404533187163;56.5644017179812
377;-6.64067179715601;56.5644017179812
378;-6.44110875403543;56.5644017179812
379;-6.34132723247514;56.5644017179812
380;-2.44984789162386;56.5644017179812
381;-2.25028484850328;56.5644017179812
382;-2.0507218053827;56.5644017179812
383;-1.95094028382241;56.5644017179812
384;-1.85115876226212;56.5644017179812
385;-1.65159571914154;56.5644017179812
386;5.63245535475958;56.5644017179812
387;6.03158144100073;56.5644017179812
388;6.13136296256102;56.5644017179812
389;6.23114448412131;56.5644017179812
390;6.3309260056816;56.5644017179812
391;6.43070752724189;56.5644017179812
392;6.53048904880218;56.5644017179812
393;6.63027057036247;56.5644017179812
394;6.73005209192275;56.5644017179812
395;6.82983361348305;56.5644017179812
396;6.92961513504334;56.5644017179812
397;7.02939665660362;56.5644017179812
398;7.12917817816391;56.5644017179812
399;7.2289596997242;56.5644017179812
400;7.32874122128449;56.5644017179812
401;7.42852274284478;56.5644017179812
402;7.52830426440507;56.5644017179812
403;7.62808578596536;56.5644017179812
404;7.72786730752565;56.5644017179812
405;7.82764882908594;56.5644017179812
406;7.92743035064623;56.5644017179812
407;8.02721187220652;56.5644017179812
408;8.12699339376681;56.5644017179812
409;-7.13957940495746;56.4646059939666
410;-7.03979788339717;56.4646059939666
411;-6.94001636183688;56.4646059939666
412;-6.54089027559572;56.4646059939666
413;-2.54962941318415;56.4646059939666
414;-2.44984789162386;56.4646059939666
415;-2.35006637006357;56.4646059939666
416;-2.25028484850328;56.4646059939666
417;5.53267383319928;56.4646059939666
418;5.73223687631986;56.4646059939666
419;5.83201839788015;56.4646059939666
420;5.93179991944044;56.4646059939666
421;6.03158144100073;56.4646059939666
422;6.13136296256102;56.4646059939666
423;6.23114448412131;56.4646059939666
424;6.3309260056816;56.4646059939666
425;6.43070752724189;56.4646059939666
426;6.53048904880218;56.4646059939666
427;6.63027057036247;56.4646059939666
428;6.73005209192275;56.4646059939666
429;6.82983361348305;56.4646059939666
430;6.92961513504334;56.4646059939666
431;7.02939665660362;56.4646059939666
432;7.12917817816391;56.4646059939666
433;7.2289596997242;56.4646059939666
434;7.32874122128449;56.4646059939666
435;7.42852274284478;56.4646059939666
436;7.52830426440507;56.4646059939666
437;7.62808578596536;56.4646059939666
438;7.72786730752565;56.4646059939666
439;7.82764882908594;56.4646059939666
440;7.92743035064623;56.4646059939666
441;8.02721187220652;56.4646059939666
442;-7.13957940495746;56.364810269952
443;-7.03979788339717;56.364810269952
444;-6.54089027559572;56.364810269952
445;-6.44110875403543;56.364810269952
446;-6.34132723247514;56.364810269952
447;-2.54962941318415;56.364810269952
448;-2.44984789162386;56.364810269952
449;-2.35006637006357;56.364810269952
450;-1.85115876226212;56.364810269952
451;-1.65159571914154;56.364810269952
452;5.63245535475958;56.364810269952
453;5.73223687631986;56.364810269952
454;5.83201839788015;56.364810269952
455;5.93179991944044;56.364810269952
456;6.03158144100073;56.364810269952
457;6.13136296256102;56.364810269952
458;6.23114448412131;56.364810269952
459;6.3309260056816;56.364810269952
460;6.43070752724189;56.364810269952
461;6.53048904880218;56.364810269952
462;6.63027057036247;56.364810269952
463;6.73005209192275;56.364810269952
464;6.82983361348305;56.364810269952
465;6.92961513504334;56.364810269952
466;7.02939665660362;56.364810269952
467;7.12917817816391;56.364810269952
468;7.2289596997242;56.364810269952
469;7.32874122128449;56.364810269952
470;7.42852274284478;56.364810269952
471;7.52830426440507;56.364810269952
472;7.62808578596536;56.364810269952
473;7.72786730752565;56.364810269952
474;7.82764882908594;56.364810269952
475;7.92743035064623;56.364810269952
476;8.02721187220652;56.364810269952
477;-6.54089027559572;56.2650145459374
478;-6.44110875403543;56.2650145459374
479;-6.34132723247514;56.2650145459374
480;-2.54962941318415;56.2650145459374
481;-2.44984789162386;56.2650145459374
482;-2.25028484850328;56.2650145459374
483;-2.0507218053827;56.2650145459374
484;-1.95094028382241;56.2650145459374
485;-1.85115876226212;56.2650145459374
486;5.73223687631986;56.2650145459374
487;5.83201839788015;56.2650145459374
488;5.93179991944044;56.2650145459374
489;6.03158144100073;56.2650145459374
490;6.13136296256102;56.2650145459374
491;6.23114448412131;56.2650145459374
492;6.3309260056816;56.2650145459374
493;6.43070752724189;56.2650145459374
494;6.53048904880218;56.2650145459374
495;6.63027057036247;56.2650145459374
496;6.73005209192275;56.2650145459374
497;6.82983361348305;56.2650145459374
498;6.92961513504334;56.2650145459374
499;7.02939665660362;56.2650145459374
500;7.12917817816391;56.2650145459374
501;7.2289596997242;56.2650145459374
502;7.32874122128449;56.2650145459374
503;7.42852274284478;56.2650145459374
504;7.52830426440507;56.2650145459374
505;7.62808578596536;56.2650145459374
506;7.72786730752565;56.2650145459374
507;7.82764882908594;56.2650145459374
508;7.92743035064623;56.2650145459374
509;8.02721187220652;56.2650145459374
510;8.12699339376681;56.2650145459374
511;-2.64941093474444;56.1652188219228
512;-2.44984789162386;56.1652188219228
513;-2.0507218053827;56.1652188219228
514;-1.95094028382241;56.1652188219228
515;-1.85115876226212;56.1652188219228
516;-1.75137724070184;56.1652188219228
517;-1.35225115446068;56.1652188219228
518;5.13354774695813;56.1652188219228
519;5.23332926851842;56.1652188219228
520;5.33311079007871;56.1652188219228
521;5.83201839788015;56.1652188219228
522;6.03158144100073;56.1652188219228
523;6.13136296256102;56.1652188219228
524;6.23114448412131;56.1652188219228
525;6.3309260056816;56.1652188219228
526;6.43070752724189;56.1652188219228
527;6.53048904880218;56.1652188219228
528;6.63027057036247;56.1652188219228
529;6.73005209192275;56.1652188219228
530;6.82983361348305;56.1652188219228
531;6.92961513504334;56.1652188219228
532;7.02939665660362;56.1652188219228
533;7.12917817816391;56.1652188219228
534;7.2289596997242;56.1652188219228
535;7.32874122128449;56.1652188219228
536;7.42852274284478;56.1652188219228
537;7.52830426440507;56.1652188219228
538;7.62808578596536;56.1652188219228
539;7.72786730752565;56.1652188219228
540;7.82764882908594;56.1652188219228
541;7.92743035064623;56.1652188219228
542;8.02721187220652;56.1652188219228
543;-6.7404533187163;56.0654230979082
544;-6.54089027559572;56.0654230979082
545;-6.44110875403543;56.0654230979082
546;-6.34132723247514;56.0654230979082
547;-2.64941093474444;56.0654230979082
548;-2.54962941318415;56.0654230979082
549;-2.44984789162386;56.0654230979082
550;-1.85115876226212;56.0654230979082
551;-1.35225115446068;56.0654230979082
552;4.93398470383755;56.0654230979082
553;5.03376622539784;56.0654230979082
554;5.13354774695813;56.0654230979082
555;5.23332926851842;56.0654230979082
556;5.33311079007871;56.0654230979082
557;5.43289231163899;56.0654230979082
558;5.93179991944044;56.0654230979082
559;6.03158144100073;56.0654230979082
560;6.13136296256102;56.0654230979082
561;6.23114448412131;56.0654230979082
562;6.3309260056816;56.0654230979082
563;6.43070752724189;56.0654230979082
564;6.53048904880218;56.0654230979082
565;6.63027057036247;56.0654230979082
566;6.73005209192275;56.0654230979082
567;6.82983361348305;56.0654230979082
568;6.92961513504334;56.0654230979082
569;7.02939665660362;56.0654230979082
570;7.12917817816391;56.0654230979082
571;7.2289596997242;56.0654230979082
572;7.32874122128449;56.0654230979082
573;7.42852274284478;56.0654230979082
574;7.52830426440507;56.0654230979082
575;7.62808578596536;56.0654230979082
576;7.72786730752565;56.0654230979082
577;7.82764882908594;56.0654230979082
578;7.92743035064623;56.0654230979082
579;8.02721187220652;56.0654230979082
580;-6.44110875403543;55.9656273738936
581;-6.34132723247514;55.9656273738936
582;-6.24154571091485;55.9656273738936
583;-2.35006637006357;55.9656273738936
584;4.4350770960361;55.9656273738936
585;4.53485861759639;55.9656273738936
586;4.63464013915668;55.9656273738936
587;4.73442166071697;55.9656273738936
588;4.83420318227726;55.9656273738936
589;4.93398470383755;55.9656273738936
590;5.03376622539784;55.9656273738936
591;5.13354774695813;55.9656273738936
592;5.23332926851842;55.9656273738936
593;5.33311079007871;55.9656273738936
594;5.73223687631986;55.9656273738936
595;5.83201839788015;55.9656273738936
596;5.93179991944044;55.9656273738936
597;6.03158144100073;55.9656273738936
598;6.13136296256102;55.9656273738936
599;6.23114448412131;55.9656273738936
600;6.3309260056816;55.9656273738936
601;6.43070752724189;55.9656273738936
602;6.53048904880218;55.9656273738936
603;6.63027057036247;55.9656273738936
604;6.73005209192275;55.9656273738936
605;6.82983361348305;55.9656273738936
606;6.92961513504334;55.9656273738936
607;7.02939665660362;55.9656273738936
608;7.12917817816391;55.9656273738936
609;7.2289596997242;55.9656273738936
610;7.32874122128449;55.9656273738936
611;7.42852274284478;55.9656273738936
612;7.52830426440507;55.9656273738936
613;7.62808578596536;55.9656273738936
614;7.72786730752565;55.9656273738936
615;7.82764882908594;55.9656273738936
616;7.92743035064623;55.9656273738936
617;8.02721187220652;55.9656273738936
618;8.12699339376681;55.9656273738936
619;-6.94001636183688;55.8658316498791
620;-6.64067179715601;55.8658316498791
621;-6.54089027559572;55.8658316498791
622;-6.44110875403543;55.8658316498791
623;-2.0507218053827;55.8658316498791
624;4.13573253135523;55.8658316498791
625;4.23551405291552;55.8658316498791
626;4.33529557447581;55.8658316498791
627;4.4350770960361;55.8658316498791
628;4.53485861759639;55.8658316498791
629;4.63464013915668;55.8658316498791
630;4.73442166071697;55.8658316498791
631;4.83420318227726;55.8658316498791
632;4.93398470383755;55.8658316498791
633;5.03376622539784;55.8658316498791
634;5.13354774695813;55.8658316498791
635;5.73223687631986;55.8658316498791
636;5.83201839788015;55.8658316498791
637;5.93179991944044;55.8658316498791
638;6.03158144100073;55.8658316498791
639;6.13136296256102;55.8658316498791
640;6.23114448412131;55.8658316498791
641;6.3309260056816;55.8658316498791
642;6.43070752724189;55.8658316498791
643;6.53048904880218;55.8658316498791
644;6.63027057036247;55.8658316498791
645;6.73005209192275;55.8658316498791
646;6.82983361348305;55.8658316498791
647;6.92961513504334;55.8658316498791
648;7.02939665660362;55.8658316498791
649;7.12917817816391;55.8658316498791
650;7.2289596997242;55.8658316498791
651;7.32874122128449;55.8658316498791
652;7.42852274284478;55.8658316498791
653;7.52830426440507;55.8658316498791
654;7.62808578596536;55.8658316498791
655;7.72786730752565;55.8658316498791
656;7.82764882908594;55.8658316498791
657;7.92743035064623;55.8658316498791
658;8.02721187220652;55.8658316498791
659;8.12699339376681;55.8658316498791
660;-7.03979788339717;55.7660359258645
661;-6.94001636183688;55.7660359258645
662;-6.84023484027659;55.7660359258645
663;-6.7404533187163;55.7660359258645
664;-6.54089027559572;55.7660359258645
665;-1.95094028382241;55.7660359258645
666;-1.85115876226212;55.7660359258645
667;3.73660644511408;55.7660359258645
668;3.83638796667437;55.7660359258645
669;3.93616948823466;55.7660359258645
670;4.03595100979495;55.7660359258645
671;4.13573253135523;55.7660359258645
672;4.23551405291552;55.7660359258645
673;4.33529557447581;55.7660359258645
674;4.4350770960361;55.7660359258645
675;4.53485861759639;55.7660359258645
676;4.63464013915668;55.7660359258645
677;4.73442166071697;55.7660359258645
678;4.83420318227726;55.7660359258645
679;4.93398470383755;55.7660359258645
680;5.03376622539784;55.7660359258645
681;5.13354774695813;55.7660359258645
682;5.73223687631986;55.7660359258645
683;5.83201839788015;55.7660359258645
684;5.93179991944044;55.7660359258645
685;6.03158144100073;55.7660359258645
686;6.13136296256102;55.7660359258645
687;6.23114448412131;55.7660359258645
688;6.3309260056816;55.7660359258645
689;6.43070752724189;55.7660359258645
690;6.53048904880218;55.7660359258645
691;6.63027057036247;55.7660359258645
692;6.73005209192275;55.7660359258645
693;6.82983361348305;55.7660359258645
694;6.92961513504334;55.7660359258645
695;7.02939665660362;55.7660359258645
696;7.12917817816391;55.7660359258645
697;7.2289596997242;55.7660359258645
698;7.32874122128449;55.7660359258645
699;7.42852274284478;55.7660359258645
700;7.52830426440507;55.7660359258645
701;7.62808578596536;55.7660359258645
702;7.72786730752565;55.7660359258645
703;7.82764882908594;55.7660359258645
704;7.92743035064623;55.7660359258645
705;8.02721187220652;55.7660359258645
706;8.12699339376681;55.7660359258645
707;-7.13957940495746;55.6662402018499
708;-7.03979788339717;55.6662402018499
709;-6.94001636183688;55.6662402018499
710;-6.84023484027659;55.6662402018499
711;-6.64067179715601;55.6662402018499
712;-6.54089027559572;55.6662402018499
713;-5.74263810311341;55.6662402018499
714;-1.75137724070184;55.6662402018499
715;-1.65159571914154;55.6662402018499
716;-1.55181419758125;55.6662402018499
717;3.13791731575234;55.6662402018499
718;3.23769883731263;55.6662402018499
719;3.33748035887292;55.6662402018499
720;3.43726188043321;55.6662402018499
721;3.5370434019935;55.6662402018499
722;3.63682492355379;55.6662402018499
723;3.73660644511408;55.6662402018499
724;3.83638796667437;55.6662402018499
725;3.93616948823466;55.6662402018499
726;4.03595100979495;55.6662402018499
727;4.13573253135523;55.6662402018499
728;4.23551405291552;55.6662402018499
729;4.33529557447581;55.6662402018499
730;4.4350770960361;55.6662402018499
731;4.53485861759639;55.6662402018499
732;4.63464013915668;55.6662402018499
733;4.73442166071697;55.6662402018499
734;4.83420318227726;55.6662402018499
735;4.93398470383755;55.6662402018499
736;5.03376622539784;55.6662402018499
737;5.13354774695813;55.6662402018499
738;5.23332926851842;55.6662402018499
739;5.73223687631986;55.6662402018499
740;5.83201839788015;55.6662402018499
741;5.93179991944044;55.6662402018499
742;6.03158144100073;55.6662402018499
743;6.13136296256102;55.6662402018499
744;6.23114448412131;55.6662402018499
745;6.3309260056816;55.6662402018499
746;6.43070752724189;55.6662402018499
747;6.53048904880218;55.6662402018499
748;6.63027057036247;55.6662402018499
749;6.73005209192275;55.6662402018499
750;6.82983361348305;55.6662402018499
751;6.92961513504334;55.6662402018499
752;7.02939665660362;55.6662402018499
753;7.12917817816391;55.6662402018499
754;7.2289596997242;55.6662402018499
755;7.32874122128449;55.6662402018499
756;7.42852274284478;55.6662402018499
757;7.52830426440507;55.6662402018499
758;7.62808578596536;55.6662402018499
759;7.72786730752565;55.6662402018499
760;7.82764882908594;55.6662402018499
761;7.92743035064623;55.6662402018499
762;8.02721187220652;55.6662402018499
763;8.12699339376681;55.6662402018499
764;-7.03979788339717;55.5664444778353
